Date,Price,Open,High,Low,Vol.,Change %
23-Oct-13,15413.33,15465.34,15465.66,15366.19,90.63M,-0.35%
22-Oct-13,15467.66,15394.22,15518.1,15394.22,107.03M,0.49%
21-Oct-13,15392.2,15401.32,15410.18,15362.66,93.47M,-0.05%
18-Oct-13,15399.65,15371.71,15412.97,15321.81,156.66M,0.18%
17-Oct-13,15371.65,15369.46,15376.11,15229.02,108.49M,-0.01%
16-Oct-13,15373.83,15170.7,15374.15,15170.7,92.85M,1.36%
15-Oct-13,15168.01,15300.3,15301.91,15161.33,91.44M,-0.87%
14-Oct-13,15301.26,15231.33,15309.48,15136.38,81.42M,0.42%
11-Oct-13,15237.11,15126.52,15237.3,15100.13,85.73M,0.73%
10-Oct-13,15126.07,14806.39,15126.07,14806.39,106.54M,2.18%
9-Oct-13,14802.98,14778.19,14852.5,14719.43,103.19M,0.18%
8-Oct-13,14776.53,14938.04,14938.04,14773.47,102.69M,-1.07%
7-Oct-13,14936.24,15069.3,15069.3,14920.83,79.62M,-0.90%
4-Oct-13,15072.58,14994.68,15083.99,14972.33,75.10M,0.51%
3-Oct-13,14996.48,15127.23,15127.23,14947.03,91.30M,-0.90%
2-Oct-13,15133.14,15182.65,15182.65,15044.71,86.09M,-0.39%
1-Oct-13,15191.7,15132.49,15208.4,15110.34,82.46M,0.41%
30-Sep-13,15129.67,15249.82,15249.82,15086.71,122.33M,-0.84%
27-Sep-13,15258.24,15317.45,15317.45,15211.81,95.66M,-0.46%
26-Sep-13,15328.3,15274.42,15387.19,15274.42,79.05M,0.36%
25-Sep-13,15273.26,15339.02,15372.48,15253.16,81.89M,-0.40%
24-Sep-13,15334.59,15402.54,15433.75,15327.14,85.43M,-0.43%
23-Sep-13,15401.38,15452.31,15466.95,15368.25,94.92M,-0.32%
20-Sep-13,15451.09,15635.09,15654.77,15448.09,379.65M,-1.19%
19-Sep-13,15636.55,15677.86,15695.89,15625.45,116.28M,-0.26%
18-Sep-13,15676.94,15533.03,15709.58,15470.16,145.40M,0.95%
17-Sep-13,15529.73,15503.15,15555.07,15503.15,104.48M,0.23%
16-Sep-13,15494.78,15381.36,15549.87,15381.36,105.74M,0.77%
13-Sep-13,15376.06,15312.86,15380.97,15312.86,90.90M,0.49%
12-Sep-13,15300.64,15327.14,15345.32,15283.26,99.76M,-0.17%
11-Sep-13,15326.6,15194.13,15326.6,15194.13,102.09M,0.89%
10-Sep-13,15191.06,15067.23,15192.13,15067.23,103.20M,0.85%
9-Sep-13,15063.12,14927.19,15088.41,14927.19,90.66M,0.94%
6-Sep-13,14922.5,14941.55,15009.84,14789.4,108.41M,-0.10%
5-Sep-13,14937.48,14929.49,14987.47,14923.27,101.01M,0.04%
4-Sep-13,14930.87,14832.42,14956.74,14799.09,122.15M,0.65%
3-Sep-13,14833.96,14801.55,14933.35,14777.48,142.53M,0.16%
30-Aug-13,14810.31,14844.1,14848.24,14762.35,135.85M,-0.21%
29-Aug-13,14840.95,14817.91,14916.01,14792.11,93.17M,0.11%
28-Aug-13,14824.51,14770.99,14867.4,14760.41,104.62M,0.33%
27-Aug-13,14776.13,14939.25,14939.25,14765.42,118.61M,-1.14%
26-Aug-13,14946.46,15014.58,15049.98,14945.24,102.82M,-0.43%
23-Aug-13,15010.51,14988.78,15025.56,14931.24,131.86M,0.31%
22-Aug-13,14963.74,14908.6,14989.12,14899,153.49M,0.44%
21-Aug-13,14897.55,14993.81,15019.7,14880.84,98.34M,-0.70%
20-Aug-13,15002.99,15011.82,15074.92,14992.16,102.34M,-0.05%
19-Aug-13,15010.74,15076.79,15106.39,15005.42,111.66M,-0.47%
16-Aug-13,15081.47,15112.57,15139.77,15054.38,151.62M,-0.20%
15-Aug-13,15112.19,15332.71,15332.71,15094.03,128.34M,-1.47%
14-Aug-13,15337.66,15447.71,15453.08,15316.62,91.03M,-0.73%
13-Aug-13,15451.01,15420.68,15504.14,15342.34,84.79M,0.20%
12-Aug-13,15419.68,15415.22,15441.75,15359.93,78.06M,-0.04%
9-Aug-13,15425.51,15496.63,15507.76,15346.65,81.18M,-0.47%
8-Aug-13,15498.32,15477.27,15557.12,15418.6,90.99M,0.18%
7-Aug-13,15470.67,15516.21,15516.21,15421.75,88.43M,-0.31%
6-Aug-13,15518.74,15608.44,15608.44,15473.4,87.73M,-0.60%
5-Aug-13,15612.13,15651.98,15655.21,15584.83,76.85M,-0.30%
2-Aug-13,15658.36,15627.56,15658.43,15558.68,104.84M,0.19%
1-Aug-13,15628.02,15503.85,15650.69,15503.85,111.04M,0.83%
31-Jul-13,15499.54,15528.57,15634.32,15492.96,145.12M,-0.14%
30-Jul-13,15520.59,15534.49,15593.91,15479.13,117.55M,-0.01%
29-Jul-13,15521.97,15557.14,15557.14,15482.27,87.24M,-0.24%
26-Jul-13,15558.83,15547.85,15560.97,15405.16,94.88M,0.02%
25-Jul-13,15555.61,15539.17,15560.33,15455.59,103.26M,0.09%
24-Jul-13,15542.24,15576.69,15602.6,15496.84,99.32M,-0.16%
23-Jul-13,15567.74,15547,15604.22,15544.06,98.69M,0.14%
22-Jul-13,15545.55,15543.97,15576.21,15516.2,130.82M,0.01%
19-Jul-13,15543.74,15524.27,15544.55,15491.96,229.26M,-0.03%
18-Jul-13,15548.54,15465.91,15589.4,15465.91,136.27M,0.50%
17-Jul-13,15470.52,15456.92,15502,15438.12,126.24M,0.12%
16-Jul-13,15451.85,15485.03,15498.16,15415.71,105.97M,-0.21%
15-Jul-13,15484.26,15459.69,15509.48,15455.77,99.43M,0.13%
12-Jul-13,15464.3,15460.69,15498.39,15410.27,130.14M,0.02%
11-Jul-13,15460.92,15298,15483.55,15298,124.95M,1.11%
10-Jul-13,15291.66,15298.03,15348.95,15258.89,105.05M,-0.06%
9-Jul-13,15300.34,15228.46,15320.42,15228.46,109.27M,0.50%
8-Jul-13,15224.69,15137.22,15262.72,15137.22,136.82M,0.59%
5-Jul-13,15135.84,14995.46,15137.51,14971.2,94.56M,0.98%
3-Jul-13,14988.55,14923.73,15025.9,14858.93,61.00M,0.38%
2-Jul-13,14932.41,14973.04,15049.22,14870.51,116.61M,-0.28%
1-Jul-13,14974.96,14911.6,15083.28,14911.6,120.57M,0.44%
28-Jun-13,14909.6,15016.58,15034.63,14884.8,230.00M,-0.76%
27-Jun-13,15024.49,14921.28,15075.01,14921.28,113.65M,0.77%
26-Jun-13,14910.14,14769.99,14938.98,14769.68,133.23M,1.02%
25-Jun-13,14760.31,14669.69,14812.03,14669.69,135.94M,0.69%
24-Jun-13,14659.56,14795.79,14795.79,14551.27,158.67M,-0.94%
21-Jun-13,14799.4,14760.62,14858.56,14688.43,420.08M,0.28%
20-Jun-13,14758.32,15105.51,15105.51,14732.03,172.63M,-2.34%
19-Jun-13,15112.19,15315.47,15322.07,15112.11,111.38M,-1.35%
18-Jun-13,15318.23,15186.3,15340.09,15186.3,99.21M,0.91%
17-Jun-13,15179.85,15078.71,15261.71,15078.71,139.25M,0.73%
14-Jun-13,15070.18,15178.08,15205.92,15044.8,107.43M,-0.70%
13-Jun-13,15176.08,14992.54,15202.27,14953.45,104.49M,1.21%
12-Jun-13,14995.23,15130.39,15241.28,14981.21,105.77M,-0.84%
11-Jun-13,15122.02,15231.38,15251.07,15086.09,101.61M,-0.76%
10-Jun-13,15238.59,15247.81,15300.64,15211.25,94.25M,-0.06%
7-Jun-13,15248.12,15044.46,15255.58,15044.46,137.38M,1.38%
6-Jun-13,15040.62,14955.45,15040.62,14844.22,140.41M,0.53%
5-Jun-13,14960.59,15168.1,15168.63,14945.57,141.40M,-1.43%
4-Jun-13,15177.54,15255.22,15304.98,15100.78,134.28M,-0.50%
3-Jun-13,15254.03,15123.55,15254.11,15123.55,147.98M,0.92%
31-May-13,15115.57,15322.22,15392.38,15115.57,208.83M,-1.36%
30-May-13,15324.53,15306.02,15398.7,15280.99,121.15M,0.14%
29-May-13,15302.8,15399.94,15400.25,15229.53,114.02M,-0.69%
28-May-13,15409.39,15307.33,15521.49,15307.33,130.68M,0.69%
24-May-13,15303.1,15290.74,15306.71,15199.63,105.66M,0.06%
23-May-13,15294.5,15300.57,15348.41,15180.23,148.81M,-0.08%
22-May-13,15307.17,15387.12,15542.4,15265.96,171.85M,-0.52%
21-May-13,15387.58,15334.97,15434.5,15325.68,122.97M,0.34%
20-May-13,15335.28,15348.33,15391.84,15314.15,116.42M,-0.12%
17-May-13,15354.4,15234.75,15357.4,15234.75,175.75M,0.80%
16-May-13,15233.22,15273.92,15302.49,15215.82,145.09M,-0.28%
15-May-13,15275.69,15211.87,15301.34,15175.39,124.03M,0.40%
14-May-13,15215.25,15092.15,15219.55,15089.3,124.59M,0.82%
13-May-13,15091.68,15113.42,15113.42,15053.46,94.28M,-0.18%
10-May-13,15118.49,15082.62,15118.49,15038.18,98.98M,0.24%
9-May-13,15082.62,15105.12,15144.83,15046.87,97.81M,-0.15%
8-May-13,15105.12,15056.2,15106.81,15021.87,113.51M,0.32%
7-May-13,15056.2,14968.89,15056.67,14968.89,117.23M,0.58%
6-May-13,14968.89,14973.96,14988.87,14941.09,116.16M,-0.03%
3-May-13,14973.96,14831.58,15009.59,14831.58,119.89M,0.96%
2-May-13,14831.58,14700.95,14834.63,14700.95,91.18M,0.89%
1-May-13,14700.95,14839.8,14839.8,14687.05,112.62M,-0.94%
30-Apr-13,14839.8,14818.75,14839.8,14734.47,148.25M,0.14%
29-Apr-13,14818.75,14712.55,14844.96,14712.55,97.06M,0.72%
26-Apr-13,14712.55,14700.8,14743.49,14684.82,128.91M,0.08%
25-Apr-13,14700.8,14676.3,14768.05,14665.45,129.60M,0.17%
24-Apr-13,14676.3,14719.46,14747.42,14666.54,138.02M,-0.29%
23-Apr-13,14719.46,14567.17,14721.42,14554.29,137.32M,1.05%
22-Apr-13,14567.17,14547.51,14588.83,14457.6,146.89M,0.14%
19-Apr-13,14547.51,14537.14,14553.73,14444.03,207.20M,0.07%
18-Apr-13,14537.14,14618.59,14650.26,14495.29,158.05M,-0.56%
17-Apr-13,14618.59,14756.78,14756.78,14560.81,168.01M,-0.94%
16-Apr-13,14756.78,14599.2,14761.73,14599.2,126.31M,1.08%
15-Apr-13,14599.2,14865.06,14865.06,14598.58,161.68M,-1.79%
12-Apr-13,14865.06,14865.14,14865.21,14790.57,119.57M,0.00%
11-Apr-13,14865.14,14802.24,14887.51,14785.36,144.57M,0.42%
10-Apr-13,14802.24,14673.46,14826.66,14673.46,120.52M,0.88%
9-Apr-13,14673.46,14613.48,14716.46,14598.5,128.58M,0.41%
8-Apr-13,14613.48,14565.25,14613.48,14497.8,106.68M,0.33%
5-Apr-13,14565.25,14606.11,14606.11,14434.43,131.25M,-0.28%
4-Apr-13,14606.11,14550.35,14625.24,14538.72,104.79M,0.38%
3-Apr-13,14550.35,14662.01,14683.13,14525.36,127.14M,-0.76%
2-Apr-13,14662.01,14572.85,14684.49,14572.85,98.42M,0.61%
1-Apr-13,14572.85,14578.54,14605.72,14531.48,91.40M,-0.04%
28-Mar-13,14578.54,14526.16,14585.1,14520.86,153.71M,0.36%
27-Mar-13,14526.16,14559.65,14559.65,14439.55,92.68M,-0.23%
26-Mar-13,14559.65,14447.75,14561.54,14447.75,96.03M,0.77%
25-Mar-13,14447.75,14512.03,14563.75,14395,124.84M,-0.44%
22-Mar-13,14512.03,14421.49,14519.95,14421.49,101.45M,0.63%
21-Mar-13,14421.49,14511.73,14511.73,14383.02,110.46M,-0.62%
20-Mar-13,14511.73,14455.82,14546.82,14455.82,121.24M,0.39%
19-Mar-13,14455.82,14452.06,14514.34,14382.09,122.17M,0.03%
18-Mar-13,14452.06,14514.11,14521.59,14404.21,119.64M,-0.43%
15-Mar-13,14514.11,14539.14,14539.14,14470.5,407.77M,-0.17%
14-Mar-13,14539.14,14455.28,14539.29,14455.28,117.39M,0.58%
13-Mar-13,14455.28,14450.06,14472.8,14411.66,83.92M,0.04%
12-Mar-13,14450.06,14447.29,14478.8,14412.06,102.10M,0.02%
11-Mar-13,14447.29,14397.07,14448.06,14373.32,94.88M,0.35%
8-Mar-13,14397.07,14329.49,14413.17,14329.49,115.63M,0.47%
7-Mar-13,14329.49,14296.24,14354.69,14296.24,117.08M,0.23%
6-Mar-13,14296.24,14253.77,14320.65,14253,116.51M,0.30%
5-Mar-13,14253.77,14127.82,14286.37,14127.82,112.10M,0.89%
4-Mar-13,14127.82,14089.66,14128.21,14030.37,110.81M,0.27%
1-Mar-13,14089.66,14054.49,14107.09,13937.6,125.92M,0.25%
28-Feb-13,14054.49,14075.37,14149.15,14050.18,177.15M,-0.15%
27-Feb-13,14075.37,13900.13,14104.86,13880.19,107.01M,1.26%
26-Feb-13,13900.13,13784.17,13918.44,13784.17,132.59M,0.84%
25-Feb-13,13784.17,14000.57,14081.58,13784.01,152.19M,-1.55%
22-Feb-13,14000.57,13880.62,14001.19,13880.62,139.85M,0.86%
21-Feb-13,13880.62,13927.54,13927.54,13834.4,131.41M,-0.34%
20-Feb-13,13927.54,14035.67,14058.27,13919.28,138.54M,-0.77%
19-Feb-13,14035.67,13981.76,14044.82,13977.9,136.41M,0.39%
15-Feb-13,13981.76,13973.39,14001.93,13906.73,195.67M,0.06%
14-Feb-13,13973.39,13982.91,13990.36,13921.94,114.80M,-0.07%
13-Feb-13,13982.91,14018.7,14029.35,13945.78,130.52M,-0.26%
12-Feb-13,14018.7,13971.24,14038.97,13968.94,117.18M,0.34%
11-Feb-13,13971.24,13992.97,13992.97,13940.41,75.09M,-0.16%
8-Feb-13,13992.97,13944.05,14022.62,13944.05,99.86M,0.35%
7-Feb-13,13944.05,13986.52,13988.06,13852.2,118.53M,-0.30%
6-Feb-13,13986.52,13979.3,13991.61,13913.18,127.56M,0.05%
5-Feb-13,13979.3,13880.08,14013.6,13880.08,134.39M,0.71%
4-Feb-13,13880.08,14009.79,14009.79,13866.83,130.42M,-0.93%
1-Feb-13,14009.79,13860.58,14019.78,13860.58,128.42M,1.08%
31-Jan-13,13860.58,13910.42,13941.06,13860.58,142.60M,-0.36%
30-Jan-13,13910.42,13954.42,13966.13,13896.95,117.20M,-0.32%
29-Jan-13,13954.42,13881.93,13969.99,13880.01,108.23M,0.52%
28-Jan-13,13881.93,13895.98,13915.72,13862.57,113.57M,-0.10%
25-Jan-13,13895.98,13825.33,13895.98,13825.33,130.30M,0.51%
24-Jan-13,13825.33,13779.33,13879.66,13779.33,124.78M,0.33%
23-Jan-13,13779.33,13712.21,13794.29,13710.13,104.49M,0.49%
22-Jan-13,13712.21,13649.7,13712.21,13622.96,144.30M,0.46%
18-Jan-13,13649.7,13596.02,13649.93,13571.86,260.90M,0.39%
17-Jan-13,13596.02,13511.23,13633.89,13510.24,183.90M,0.63%
16-Jan-13,13511.23,13534.89,13534.89,13468.96,118.54M,-0.17%
15-Jan-13,13534.89,13507.32,13546.37,13445.8,102.28M,0.20%
14-Jan-13,13507.32,13488.43,13520.18,13459.84,118.46M,0.14%
11-Jan-13,13488.43,13471.45,13496.68,13439.97,119.20M,0.13%
10-Jan-13,13471.22,13391.82,13478.2,13382.29,133.52M,0.60%
9-Jan-13,13390.51,13329.92,13416.55,13329.08,123.07M,0.46%
8-Jan-13,13328.85,13377.42,13377.42,13293.13,129.57M,-0.41%
7-Jan-13,13384.29,13436.13,13436.13,13343.32,113.12M,-0.38%
4-Jan-13,13435.21,13391.05,13447.11,13376.23,107.59M,0.33%
3-Jan-13,13391.36,13413.01,13430.6,13358.3,129.63M,-0.16%
2-Jan-13,13412.55,13104.3,13412.71,13104.3,161.43M,2.35%
31-Dec-12,13104.14,12938.19,13109.13,12883.89,145.74M,1.28%
28-Dec-12,12938.11,13095.08,13095.46,12926.86,85.98M,-1.21%
27-Dec-12,13096.31,13114.97,13141.74,12964.08,100.16M,-0.14%
26-Dec-12,13114.59,13138.85,13174.88,13076.87,79.41M,-0.19%
24-Dec-12,13139.08,13190.15,13190.38,13128.55,47.71M,-0.39%
21-Dec-12,13190.84,13309.95,13309.95,13122.53,413.27M,-0.91%
20-Dec-12,13311.72,13246.67,13314.64,13216.03,119.80M,0.45%
19-Dec-12,13251.97,13351.04,13357.7,13251.74,149.02M,-0.74%
18-Dec-12,13350.96,13236.61,13365.86,13232.58,152.92M,0.87%
17-Dec-12,13235.39,13135.17,13244.33,13134.63,142.98M,0.76%
14-Dec-12,13135.01,13170.8,13190.41,13118.46,117.62M,-0.27%
13-Dec-12,13170.72,13241.38,13264.41,13147.19,101.19M,-0.56%
12-Dec-12,13245.45,13250.05,13329.44,13227.44,127.51M,-0.02%
11-Dec-12,13248.44,13170.34,13306.57,13170.34,124.51M,0.60%
10-Dec-12,13169.88,13154.89,13195.35,13139.08,118.53M,0.11%
7-Dec-12,13155.13,13072.87,13157.28,13072.87,124.13M,0.62%
6-Dec-12,13074.04,13026.19,13076.88,13007.84,116.85M,0.30%
5-Dec-12,13034.49,12948.96,13089.11,12923.44,161.23M,0.64%
4-Dec-12,12951.78,12966.45,13022.51,12940.07,125.29M,-0.11%
3-Dec-12,12965.6,13027.73,13087.32,12959.42,112.90M,-0.46%
30-Nov-12,13025.58,13022.05,13053.74,12988.68,171.07M,0.03%
29-Nov-12,13021.82,12977.35,13062.56,12961.92,113.62M,0.28%
28-Nov-12,12985.11,12875.56,12989.1,12765.32,131.00M,0.83%
27-Nov-12,12878.13,12963.38,12980.19,12868.26,117.90M,-0.69%
26-Nov-12,12967.37,13008.3,13008.45,12900.17,114.36M,-0.33%
23-Nov-12,13009.68,12833.13,13011.45,12832.98,61.11M,1.35%
21-Nov-12,12836.89,12788.36,12845.99,12786.13,97.30M,0.38%
20-Nov-12,12788.51,12790.89,12808.56,12701.07,134.16M,-0.06%
19-Nov-12,12795.96,12590.23,12796.19,12590.23,136.91M,1.65%
16-Nov-12,12588.31,12542.31,12604.17,12471.49,197.11M,0.37%
15-Nov-12,12542.38,12571.1,12600.59,12496.56,129.15M,-0.23%
14-Nov-12,12570.95,12746.54,12797.73,12542.68,162.18M,-1.45%
13-Nov-12,12756.18,12808.71,12898.25,12748.51,142.20M,-0.46%
12-Nov-12,12815.08,12815.93,12861.28,12783,62.36M,0.00%
9-Nov-12,12815.39,12811.17,12890.19,12743.39,131.67M,0.03%
8-Nov-12,12811.32,12932.81,12980.23,12811.24,138.35M,-0.94%
7-Nov-12,12932.73,13228.24,13228.32,12876.6,164.25M,-2.36%
6-Nov-12,13245.68,13113.89,13290.75,13112.9,105.71M,1.02%
5-Nov-12,13112.44,13092.28,13140.58,13038.71,95.35M,0.15%
2-Nov-12,13093.16,13233.39,13289.45,13076.57,137.66M,-1.05%
1-Nov-12,13232.62,13099.19,13273.71,13099.11,140.51M,1.04%
31-Oct-12,13096.46,13107.44,13189.08,13052.07,138.16M,-0.08%
26-Oct-12,13107.21,13104.22,13151.72,13040.17,134.64M,0.03%
25-Oct-12,13103.68,13079.64,13164.52,13039.86,114.58M,0.20%
24-Oct-12,13077.34,13103.53,13155.21,13063.63,110.67M,-0.19%
23-Oct-12,13102.53,13344.9,13344.9,13083.28,122.22M,-1.82%
22-Oct-12,13345.89,13344.28,13368.55,13235.15,121.88M,0.02%
19-Oct-12,13343.51,13545.33,13545.49,13312.22,239.08M,-1.52%
18-Oct-12,13548.94,13553.24,13588.73,13510.93,128.41M,-0.06%
17-Oct-12,13557,13539.63,13561.65,13468.9,135.57M,0.04%
16-Oct-12,13551.78,13423.84,13556.37,13423.76,113.45M,0.95%
15-Oct-12,13424.23,13329.54,13437.66,13325.93,114.88M,0.72%
12-Oct-12,13328.85,13325.62,13401.32,13296.43,113.74M,0.02%
11-Oct-12,13326.39,13346.28,13428.49,13326.12,86.63M,-0.14%
10-Oct-12,13344.97,13473.53,13478.83,13327.62,101.12M,-0.95%
9-Oct-12,13473.53,13582.88,13592.33,13473.31,103.63M,-0.81%
8-Oct-12,13583.65,13610.38,13610.38,13552.09,71.29M,-0.19%
5-Oct-12,13610.15,13569.18,13661.87,13568.75,115.50M,0.26%
4-Oct-12,13575.36,13495.18,13594.33,13495.18,106.39M,0.60%
3-Oct-12,13494.61,13479.21,13536.27,13439.12,103.89M,0.09%
2-Oct-12,13482.36,13515.3,13567.06,13424.92,90.73M,-0.24%
1-Oct-12,13515.11,13437.66,13598.25,13437.66,106.12M,0.58%
28-Sep-12,13437.13,13485.89,13487.66,13367.27,146.95M,-0.36%
27-Sep-12,13485.97,13413.47,13522.83,13413.47,113.99M,0.54%
26-Sep-12,13413.51,13458.63,13480.37,13406.91,124.35M,-0.33%
25-Sep-12,13457.55,13559.92,13620.21,13457.25,138.63M,-0.75%
24-Sep-12,13558.92,13577.85,13601.9,13521.68,120.37M,-0.15%
21-Sep-12,13579.47,13597.24,13647.1,13571.53,429.61M,-0.13%
20-Sep-12,13596.93,13575.17,13599.02,13503,117.91M,0.14%
19-Sep-12,13577.96,13565.41,13626.48,13556.74,116.21M,0.10%
18-Sep-12,13564.64,13552.33,13582.12,13517.81,120.72M,0.09%
17-Sep-12,13553.1,13588.57,13593.15,13526.67,128.02M,-0.30%
14-Sep-12,13593.37,13540.4,13653.24,13533.94,185.16M,0.40%
13-Sep-12,13539.86,13329.71,13573.33,13325.11,151.77M,1.55%
12-Sep-12,13333.35,13321.62,13373.62,13317.52,111.52M,0.07%
11-Sep-12,13323.36,13254.6,13354.34,13253.21,104.92M,0.52%
10-Sep-12,13254.29,13308.56,13324.1,13251.39,123.81M,-0.39%
7-Sep-12,13306.64,13289.53,13320.27,13266.22,142.21M,0.11%
6-Sep-12,13292,13045.23,13294.13,13045.08,128.65M,1.87%
5-Sep-12,13047.48,13036.09,13095.91,13018.74,92.55M,0.09%
4-Sep-12,13035.94,13092.15,13092.39,12977.09,103.92M,-0.42%
31-Aug-12,13090.84,13002.72,13151.87,13002.64,119.78M,0.69%
30-Aug-12,13000.71,13101.29,13101.37,12978.91,89.98M,-0.81%
29-Aug-12,13107.48,13103.46,13144.81,13081.27,91.53M,0.03%
28-Aug-12,13102.99,13122.74,13147.32,13081.12,81.63M,-0.17%
27-Aug-12,13124.67,13157.74,13176.17,13115.46,96.07M,-0.25%
24-Aug-12,13157.97,13052.82,13175.51,13027.2,88.03M,0.77%
23-Aug-12,13057.46,13171.37,13171.37,13046.46,108.80M,-0.88%
22-Aug-12,13172.76,13198.31,13205.06,13120.34,111.22M,-0.23%
21-Aug-12,13203.58,13272.1,13330.76,13186.6,117.06M,-0.51%
20-Aug-12,13271.64,13274.58,13276.15,13230.06,87.59M,-0.03%
17-Aug-12,13275.2,13251.2,13281.32,13244.85,138.54M,0.19%
16-Aug-12,13250.11,13163.24,13269.35,13145.85,114.58M,0.65%
15-Aug-12,13164.78,13157.47,13192.89,13138.23,77.13M,-0.06%
14-Aug-12,13172.14,13168.11,13223.01,13142.1,84.43M,0.02%
13-Aug-12,13169.43,13204.93,13205.01,13112.94,67.55M,-0.29%
10-Aug-12,13207.95,13163.15,13208.22,13094.96,86.64M,0.32%
9-Aug-12,13165.19,13174.73,13200.23,13125.09,84.35M,-0.08%
8-Aug-12,13175.64,13158.1,13202.65,13115.24,84.91M,0.05%
7-Aug-12,13168.6,13118.65,13215.97,13118.42,95.24M,0.39%
6-Aug-12,13117.51,13099.88,13187.28,13099.72,84.27M,0.16%
3-Aug-12,13096.17,12884.82,13133.18,12884.82,112.39M,1.69%
2-Aug-12,12878.88,12969.7,12969.85,12778.9,112.77M,-0.71%
1-Aug-12,12971.06,13007.47,13074.83,12951.16,133.28M,-0.29%
31-Jul-12,13008.68,13071.72,13082.66,13006.48,125.98M,-0.49%
30-Jul-12,13073.01,13075.35,13128.64,13042.85,91.73M,-0.02%
27-Jul-12,13075.66,12888.91,13117.74,12888.53,161.51M,1.46%
26-Jul-12,12887.93,12680.59,12931.22,12680.59,133.62M,1.67%
25-Jul-12,12676.05,12617.77,12732.77,12617.62,127.32M,0.47%
24-Jul-12,12617.32,12720.93,12730.09,12521.84,131.53M,-0.82%
23-Jul-12,12721.46,12820.45,12820.45,12583.41,137.76M,-0.79%
20-Jul-12,12822.57,12942.68,12942.83,12810.35,210.77M,-0.93%
19-Jul-12,12943.36,12909.61,12977.57,12889.93,139.48M,0.27%
18-Jul-12,12908.7,12796.98,12921.94,12754.61,130.07M,0.81%
17-Jul-12,12805.54,12728.73,12829.23,12645.1,119.62M,0.62%
16-Jul-12,12727.21,12776.33,12779.58,12690.05,93.50M,-0.39%
13-Jul-12,12777.09,12573.73,12784.73,12573.04,121.08M,1.62%
12-Jul-12,12573.27,12602.71,12630.64,12492.25,142.76M,-0.25%
11-Jul-12,12604.53,12653.04,12661.97,12534.33,128.42M,-0.38%
10-Jul-12,12653.12,12733.87,12830.29,12606.91,114.76M,-0.65%
9-Jul-12,12736.29,12772.02,12772.02,12686.57,100.15M,-0.28%
6-Jul-12,12772.47,12889.4,12889.4,12702.99,96.76M,-0.96%
5-Jul-12,12896.67,12941.85,12961.3,12852.24,97.80M,-0.36%
3-Jul-12,12943.82,12868.06,12946.2,12845.28,63.85M,0.56%
2-Jul-12,12871.39,12879.71,12902.12,12795.48,109.64M,-0.07%
29-Jun-12,12880.09,12604.6,12880.39,12604.53,191.63M,2.20%
28-Jun-12,12602.26,12626.25,12626.25,12450.17,125.87M,-0.20%
27-Jun-12,12627.01,12532.93,12646.87,12532.71,97.95M,0.74%
26-Jun-12,12534.67,12503.57,12576.41,12452.03,109.28M,0.26%
25-Jun-12,12502.66,12639.8,12639.87,12458.01,134.09M,-1.09%
22-Jun-12,12640.78,12574.82,12674.08,12574.67,209.99M,0.53%
21-Jun-12,12573.57,12823.1,12857.39,12561.46,146.75M,-1.96%
20-Jun-12,12824.39,12837.1,12877.18,12744.92,119.11M,-0.10%
19-Jun-12,12837.33,12744.62,12898.94,12744.47,125.18M,0.75%
18-Jun-12,12741.82,12767.02,12781.93,12696.18,111.28M,-0.20%
15-Jun-12,12767.17,12652.21,12774.7,12651.38,284.29M,0.91%
14-Jun-12,12651.91,12497.89,12698.68,12497.66,128.64M,1.24%
13-Jun-12,12496.38,12566.38,12598.25,12453.69,125.78M,-0.62%
12-Jun-12,12573.8,12412.07,12577.02,12411.91,111.36M,1.31%
11-Jun-12,12411.23,12553.81,12650.47,12398.48,121.06M,-1.14%
8-Jun-12,12554.2,12460.81,12554.2,12398.44,111.81M,0.75%
7-Jun-12,12460.96,12416.53,12555.26,12416.53,131.15M,0.37%
6-Jun-12,12414.79,12125,12414.79,12125,140.11M,2.37%
5-Jun-12,12127.95,12101.08,12147.55,12072.17,108.97M,0.22%
4-Jun-12,12101.46,12119.85,12143.69,12035.09,126.44M,-0.14%
1-Jun-12,12118.57,12391.56,12391.63,12107.48,162.94M,-2.22%
31-May-12,12393.45,12414.41,12489.87,12316.48,205.14M,-0.21%
30-May-12,12419.86,12579.02,12579.1,12396.4,122.83M,-1.28%
29-May-12,12580.69,12454.83,12611.61,12454.6,107.51M,1.01%
25-May-12,12454.83,12530.74,12533.12,12421.53,93.00M,-0.60%
24-May-12,12529.75,12491.91,12539.59,12419.63,126.81M,0.27%
23-May-12,12496.15,12501.52,12508.3,12311.56,152.19M,-0.05%
22-May-12,12502.81,12505.38,12575.96,12447.33,133.65M,-0.01%
21-May-12,12504.48,12369.15,12508.11,12367.72,142.11M,1.09%
18-May-12,12369.38,12443.02,12492.97,12336.76,240.72M,-0.59%
17-May-12,12442.49,12598.32,12611.42,12440.52,147.43M,-1.24%
16-May-12,12598.55,12617.32,12722.63,12597.34,143.13M,-0.26%
15-May-12,12632,12695.05,12758.43,12608.16,156.06M,-0.50%
14-May-12,12695.35,12818.49,12818.86,12661.48,143.19M,-0.98%
11-May-12,12820.6,12851.79,12918.01,12779.28,148.37M,-0.27%
10-May-12,12855.04,12831.58,12931.71,12820.3,151.65M,0.16%
